scraping_date,scraping_time,floorplan_name,bedroom,bathroom,apartment_number,square_footage,rent_min,rent_max,move_in_month,move_in_day,move_in_year
2022-06-14,14,Fir,3,2,0922,1350,2599,3606,7,5,2022
2022-06-14,15,Aspen,1,1,1424,592,1341,1639,6,14,2022
2022-06-14,15,Aspen,1,1,2304,592,1341,1639,6,14,2022
2022-06-14,15,Aspen,1,1,1215,592,1341,1639,6,14,2022
2022-06-14,15,Azalea,1,1,1034,599,1371,1675,6,14,2022
2022-06-14,15,Azalea,1,1,1016,599,1391,1699,6,14,2022
2022-06-14,15,Azalea,1,1,0923,599,1429,1904,9,4,2022
2022-06-14,15,Beech,1,1,2414,851,1684,2055,6,14,2022
2022-06-14,15,Beech,1,1,1116,851,1757,2130,6,14,2022
2022-06-14,15,Beech,1,1,1716,851,1757,2130,6,14,2022
2022-06-14,15,Cypress,2,2,1111,987,1986,2875,8,9,2022
2022-06-14,15,Cypress,2,2,2417,987,1986,2875,8,20,2022
2022-06-14,15,Cypress,2,2,2418,987,1986,3041,9,3,2022
2022-06-14,15,Dogwood,2,2,2318,1233,2032,2517,6,15,2022
2022-06-14,15,Dogwood,2,2,1327,1233,1901,2632,7,8,2022
2022-06-14,15,Dogwood,2,2,1421,1233,1941,2810,7,28,2022
2022-06-14,15,Ficus,3,2,1924,1456,2604,3950,7,30,2022
2022-06-14,15,Ficus,3,2,2211,1456,2629,3884,8,18,2022
2022-06-14,15,Ficus,3,2,0223,1456,2649,3913,8,20,2022
2022-06-14,15,Fir,3,2,0912,1350,2599,3462,6,14,2022
2022-06-14,15,Fir,3,2,0922,1350,2599,3619,7,5,2022
2022-06-14,16,Aspen,1,1,1424,592,1341,1639,6,14,2022
2022-06-14,16,Aspen,1,1,2304,592,1341,1639,6,14,2022
2022-06-14,16,Aspen,1,1,1215,592,1341,1639,6,14,2022
2022-06-14,16,Azalea,1,1,1034,599,1371,1675,6,14,2022
2022-06-14,16,Azalea,1,1,1016,599,1391,1699,6,14,2022
2022-06-14,16,Azalea,1,1,0923,599,1429,1904,9,4,2022
2022-06-14,16,Beech,1,1,2414,851,1684,2055,6,14,2022
2022-06-14,16,Beech,1,1,1116,851,1757,2130,6,14,2022
2022-06-14,16,Beech,1,1,1716,851,1757,2130,6,14,2022
2022-06-14,16,Cypress,2,2,1111,987,1986,2875,8,9,2022
2022-06-14,16,Cypress,2,2,2417,987,1986,2875,8,20,2022
2022-06-14,16,Cypress,2,2,2418,987,1986,3041,9,3,2022
2022-06-14,16,Dogwood,2,2,2318,1233,2032,2517,6,15,2022
2022-06-14,16,Dogwood,2,2,1327,1233,1901,2632,7,8,2022
2022-06-14,16,Dogwood,2,2,1421,1233,1941,2810,7,28,2022
2022-06-14,16,Ficus,3,2,1924,1456,2604,3950,7,30,2022
2022-06-14,16,Ficus,3,2,2211,1456,2629,3884,8,18,2022
2022-06-14,16,Ficus,3,2,0223,1456,2649,3913,8,20,2022
2022-06-14,16,Fir,3,2,0912,1350,2599,3462,6,14,2022
2022-06-14,16,Fir,3,2,0922,1350,2599,3619,7,5,2022
2022-06-14,17,Aspen,1,1,1424,592,1341,1639,6,14,2022
2022-06-14,17,Aspen,1,1,2304,592,1341,1639,6,14,2022
2022-06-14,17,Aspen,1,1,1215,592,1341,1639,6,14,2022
2022-06-14,17,Azalea,1,1,1034,599,1371,1675,6,14,2022
2022-06-14,17,Azalea,1,1,1016,599,1391,1699,6,14,2022
2022-06-14,17,Azalea,1,1,0923,599,1429,1904,9,4,2022
2022-06-14,17,Beech,1,1,2414,851,1684,2055,6,14,2022
2022-06-14,17,Beech,1,1,1116,851,1757,2130,6,14,2022
2022-06-14,17,Beech,1,1,1716,851,1757,2130,6,14,2022
2022-06-14,17,Cypress,2,2,1111,987,1986,2875,8,9,2022
2022-06-14,17,Cypress,2,2,2417,987,1986,2875,8,20,2022
2022-06-14,17,Cypress,2,2,2418,987,1986,3041,9,3,2022
2022-06-14,17,Dogwood,2,2,2318,1233,2032,2517,6,15,2022
2022-06-14,17,Dogwood,2,2,1327,1233,1901,2632,7,8,2022
2022-06-14,17,Dogwood,2,2,1421,1233,1941,2810,7,28,2022
2022-06-14,17,Ficus,3,2,1924,1456,2604,3950,7,30,2022
2022-06-14,17,Ficus,3,2,2211,1456,2629,3884,8,18,2022
2022-06-14,17,Ficus,3,2,0223,1456,2649,3913,8,20,2022
2022-06-14,17,Fir,3,2,0912,1350,2599,3462,6,14,2022
2022-06-14,17,Fir,3,2,0922,1350,2599,3619,7,5,2022
2022-06-14,18,Aspen,1,1,1424,592,1341,1639,6,14,2022
2022-06-14,18,Aspen,1,1,2304,592,1341,1639,6,14,2022
2022-06-14,18,Aspen,1,1,1215,592,1341,1639,6,14,2022
2022-06-14,18,Azalea,1,1,1034,599,1371,1675,6,14,2022
2022-06-14,18,Azalea,1,1,1016,599,1391,1699,6,14,2022
2022-06-14,18,Azalea,1,1,0923,599,1429,1904,9,4,2022
2022-06-14,18,Beech,1,1,2414,851,1684,2055,6,14,2022
2022-06-14,18,Beech,1,1,1116,851,1757,2130,6,14,2022
2022-06-14,18,Beech,1,1,1716,851,1757,2130,6,14,2022
2022-06-14,18,Cypress,2,2,1111,987,1986,2875,8,9,2022
2022-06-14,18,Cypress,2,2,2417,987,1986,2875,8,20,2022
2022-06-14,18,Cypress,2,2,2418,987,1986,3041,9,3,2022
2022-06-14,18,Dogwood,2,2,2318,1233,2032,2517,6,15,2022
2022-06-14,18,Dogwood,2,2,1327,1233,1901,2632,7,8,2022
2022-06-14,18,Dogwood,2,2,1421,1233,1941,2810,7,28,2022
2022-06-14,18,Ficus,3,2,1924,1456,2604,3950,7,30,2022
2022-06-14,18,Ficus,3,2,2211,1456,2629,3884,8,18,2022
2022-06-14,18,Ficus,3,2,0223,1456,2649,3913,8,20,2022
2022-06-14,18,Fir,3,2,0912,1350,2599,3462,6,14,2022
2022-06-14,18,Fir,3,2,0922,1350,2599,3619,7,5,2022
2022-06-14,19,Aspen,1,1,1424,592,1341,1639,6,14,2022
2022-06-14,19,Aspen,1,1,2304,592,1341,1639,6,14,2022
2022-06-14,19,Aspen,1,1,1215,592,1341,1639,6,14,2022
2022-06-14,19,Azalea,1,1,1034,599,1371,1675,6,14,2022
2022-06-14,19,Azalea,1,1,1016,599,1391,1699,6,14,2022
2022-06-14,19,Azalea,1,1,0923,599,1429,1904,9,4,2022
2022-06-14,19,Beech,1,1,2414,851,1684,2055,6,14,2022
2022-06-14,19,Beech,1,1,1116,851,1757,2130,6,14,2022
2022-06-14,19,Beech,1,1,1716,851,1757,2130,6,14,2022
2022-06-14,19,Cypress,2,2,1111,987,1986,2875,8,9,2022
2022-06-14,19,Cypress,2,2,2417,987,1986,2875,8,20,2022
2022-06-14,19,Cypress,2,2,2418,987,1986,3041,9,3,2022
2022-06-14,19,Dogwood,2,2,2318,1233,2032,2517,6,15,2022
2022-06-14,19,Dogwood,2,2,1327,1233,1901,2632,7,8,2022
2022-06-14,19,Dogwood,2,2,1421,1233,1941,2810,7,28,2022
2022-06-14,19,Ficus,3,2,1924,1456,2604,3950,7,30,2022
2022-06-14,19,Ficus,3,2,2211,1456,2629,3884,8,18,2022
2022-06-14,19,Ficus,3,2,0223,1456,2649,3913,8,20,2022
2022-06-14,19,Fir,3,2,0912,1350,2599,3462,6,14,2022
2022-06-14,19,Fir,3,2,0922,1350,2599,3619,7,5,2022
2022-06-14,20,Aspen,1,1,1424,592,1341,1639,6,14,2022
2022-06-14,20,Aspen,1,1,2304,592,1341,1639,6,14,2022
2022-06-14,20,Aspen,1,1,1215,592,1341,1639,6,14,2022
2022-06-14,20,Azalea,1,1,1034,599,1371,1675,6,14,2022
2022-06-14,20,Azalea,1,1,1016,599,1391,1699,6,14,2022
2022-06-14,20,Azalea,1,1,0923,599,1429,1904,9,4,2022
2022-06-14,20,Beech,1,1,2414,851,1684,2055,6,14,2022
2022-06-14,20,Beech,1,1,1116,851,1757,2130,6,14,2022
2022-06-14,20,Beech,1,1,1716,851,1757,2130,6,14,2022
2022-06-14,20,Cypress,2,2,1111,987,1986,2875,8,9,2022
2022-06-14,20,Cypress,2,2,2417,987,1986,2875,8,20,2022
2022-06-14,20,Cypress,2,2,2418,987,1986,3041,9,3,2022
2022-06-14,20,Dogwood,2,2,2318,1233,2032,2517,6,15,2022
2022-06-14,20,Dogwood,2,2,1327,1233,1901,2632,7,8,2022
2022-06-14,20,Dogwood,2,2,1421,1233,1941,2810,7,28,2022
2022-06-14,20,Ficus,3,2,1924,1456,2604,3950,7,30,2022
2022-06-14,20,Ficus,3,2,2211,1456,2629,3884,8,18,2022
2022-06-14,20,Ficus,3,2,0223,1456,2649,3913,8,20,2022
2022-06-14,20,Fir,3,2,0912,1350,2599,3462,6,14,2022
2022-06-14,20,Fir,3,2,0922,1350,2599,3619,7,5,2022
2022-06-14,21,Aspen,1,1,1424,592,1341,1639,6,14,2022
2022-06-14,21,Aspen,1,1,2304,592,1341,1639,6,14,2022
2022-06-14,21,Aspen,1,1,1215,592,1341,1639,6,14,2022
2022-06-14,21,Azalea,1,1,1034,599,1371,1675,6,14,2022
2022-06-14,21,Azalea,1,1,1016,599,1391,1699,6,14,2022
2022-06-14,21,Azalea,1,1,0923,599,1429,1904,9,4,2022
2022-06-14,21,Beech,1,1,2414,851,1684,2055,6,14,2022
2022-06-14,21,Beech,1,1,1116,851,1757,2130,6,14,2022
2022-06-14,21,Beech,1,1,1716,851,1757,2130,6,14,2022
2022-06-14,21,Cypress,2,2,1111,987,1986,2875,8,9,2022
2022-06-14,21,Cypress,2,2,2417,987,1986,2875,8,20,2022
2022-06-14,21,Cypress,2,2,2418,987,1986,3041,9,3,2022
2022-06-14,21,Dogwood,2,2,2318,1233,2032,2517,6,15,2022
2022-06-14,21,Dogwood,2,2,1327,1233,1901,2632,7,8,2022
2022-06-14,21,Dogwood,2,2,1421,1233,1941,2810,7,28,2022
2022-06-14,21,Ficus,3,2,1924,1456,2604,3950,7,30,2022
2022-06-14,21,Ficus,3,2,2211,1456,2629,3884,8,18,2022
2022-06-14,21,Ficus,3,2,0223,1456,2649,3913,8,20,2022
2022-06-14,21,Fir,3,2,0912,1350,2599,3462,6,14,2022
2022-06-14,21,Fir,3,2,0922,1350,2599,3619,7,5,2022
2022-06-14,22,Aspen,1,1,1424,592,1341,1639,6,14,2022
2022-06-14,22,Aspen,1,1,2304,592,1341,1639,6,14,2022
2022-06-14,22,Aspen,1,1,1215,592,1341,1639,6,14,2022
2022-06-14,22,Azalea,1,1,1034,599,1371,1675,6,14,2022
2022-06-14,22,Azalea,1,1,1016,599,1391,1699,6,14,2022
2022-06-14,22,Azalea,1,1,0923,599,1429,1904,9,4,2022
2022-06-14,22,Beech,1,1,2414,851,1684,2055,6,14,2022
2022-06-14,22,Beech,1,1,1116,851,1757,2130,6,14,2022
2022-06-14,22,Beech,1,1,1716,851,1757,2130,6,14,2022
2022-06-14,22,Cypress,2,2,1111,987,1986,2875,8,9,2022
2022-06-14,22,Cypress,2,2,2417,987,1986,2875,8,20,2022
2022-06-14,22,Cypress,2,2,2418,987,1986,3041,9,3,2022
2022-06-14,22,Dogwood,2,2,2318,1233,2032,2517,6,15,2022
2022-06-14,22,Dogwood,2,2,1327,1233,1901,2632,7,8,2022
2022-06-14,22,Dogwood,2,2,1421,1233,1941,2810,7,28,2022
2022-06-14,22,Ficus,3,2,1924,1456,2604,3950,7,30,2022
2022-06-14,22,Ficus,3,2,2211,1456,2629,3884,8,18,2022
2022-06-14,22,Ficus,3,2,0223,1456,2649,3913,8,20,2022
2022-06-14,22,Fir,3,2,0912,1350,2599,3462,6,14,2022
2022-06-14,22,Fir,3,2,0922,1350,2599,3619,7,5,2022
2022-06-14,23,Aspen,1,1,1424,592,1341,1639,6,14,2022
2022-06-14,23,Aspen,1,1,2304,592,1341,1639,6,14,2022
2022-06-14,23,Aspen,1,1,1215,592,1341,1639,6,14,2022
2022-06-14,23,Azalea,1,1,1034,599,1371,1675,6,14,2022
2022-06-14,23,Azalea,1,1,1016,599,1391,1699,6,14,2022
2022-06-14,23,Azalea,1,1,0923,599,1429,1904,9,4,2022
2022-06-14,23,Beech,1,1,2414,851,1684,2055,6,14,2022
2022-06-14,23,Beech,1,1,1116,851,1757,2130,6,14,2022
2022-06-14,23,Beech,1,1,1716,851,1757,2130,6,14,2022
2022-06-14,23,Cypress,2,2,1111,987,1986,2875,8,9,2022
2022-06-14,23,Cypress,2,2,2417,987,1986,2875,8,20,2022
2022-06-14,23,Cypress,2,2,2418,987,1986,3041,9,3,2022
2022-06-14,23,Dogwood,2,2,2318,1233,2032,2517,6,15,2022
2022-06-14,23,Dogwood,2,2,1327,1233,1901,2632,7,8,2022
2022-06-14,23,Dogwood,2,2,1421,1233,1941,2810,7,28,2022
2022-06-14,23,Ficus,3,2,1924,1456,2604,3950,7,30,2022
2022-06-14,23,Ficus,3,2,2211,1456,2629,3884,8,18,2022
2022-06-14,23,Ficus,3,2,0223,1456,2649,3913,8,20,2022
2022-06-14,23,Fir,3,2,0912,1350,2599,3462,6,14,2022
2022-06-14,23,Fir,3,2,0922,1350,2599,3619,7,5,2022
2022-06-15,00,Aspen,1,1,1424,592,1341,1639,6,15,2022
2022-06-15,00,Aspen,1,1,2304,592,1341,1639,6,15,2022
2022-06-15,00,Aspen,1,1,1215,592,1341,1639,6,15,2022
2022-06-15,00,Azalea,1,1,1034,599,1371,1675,6,15,2022
2022-06-15,00,Azalea,1,1,1016,599,1391,1699,6,15,2022
2022-06-15,00,Azalea,1,1,0923,599,1429,1904,9,4,2022
2022-06-15,00,Beech,1,1,2414,851,1684,2055,6,15,2022
2022-06-15,00,Beech,1,1,1116,851,1757,2130,6,15,2022
2022-06-15,00,Beech,1,1,1716,851,1757,2130,6,15,2022
2022-06-15,00,Cypress,2,2,1111,987,1986,2875,8,9,2022
2022-06-15,00,Cypress,2,2,2417,987,1986,2875,8,20,2022
2022-06-15,00,Cypress,2,2,2418,987,1986,3041,9,3,2022
2022-06-15,00,Dogwood,2,2,2318,1233,2032,2517,6,15,2022
2022-06-15,00,Dogwood,2,2,1327,1233,1901,2632,7,8,2022
2022-06-15,00,Dogwood,2,2,1421,1233,1941,2810,7,28,2022
2022-06-15,00,Ficus,3,2,1924,1456,2604,3950,7,30,2022
2022-06-15,00,Ficus,3,2,2211,1456,2629,3884,8,18,2022
2022-06-15,00,Ficus,3,2,0223,1456,2649,3913,8,20,2022
2022-06-15,00,Fir,3,2,0912,1350,2599,3462,6,15,2022
2022-06-15,00,Fir,3,2,0922,1350,2599,3619,7,5,2022
2022-06-15,03,Aspen,1,1,1424,592,1341,1639,6,15,2022
2022-06-15,03,Aspen,1,1,2304,592,1341,1639,6,15,2022
2022-06-15,03,Aspen,1,1,1215,592,1341,1639,6,15,2022
2022-06-15,03,Azalea,1,1,1034,599,1371,1675,6,15,2022
2022-06-15,03,Azalea,1,1,1016,599,1391,1699,6,15,2022
2022-06-15,03,Azalea,1,1,0923,599,1429,1904,9,4,2022
2022-06-15,03,Beech,1,1,2414,851,1684,2055,6,15,2022
2022-06-15,03,Beech,1,1,1116,851,1757,2130,6,15,2022
2022-06-15,03,Beech,1,1,1716,851,1757,2130,6,15,2022
2022-06-15,03,Cypress,2,2,1111,987,1986,2875,8,9,2022
2022-06-15,03,Cypress,2,2,2417,987,1986,2875,8,20,2022
2022-06-15,03,Cypress,2,2,2418,987,1986,3041,9,3,2022
2022-06-15,03,Dogwood,2,2,2318,1233,2032,2517,6,15,2022
2022-06-15,03,Dogwood,2,2,1327,1233,1901,2632,7,8,2022
2022-06-15,03,Dogwood,2,2,1421,1233,1941,2810,7,28,2022
2022-06-15,03,Ficus,3,2,1924,1456,2604,3950,7,30,2022
2022-06-15,03,Ficus,3,2,2211,1456,2629,3884,8,18,2022
2022-06-15,03,Ficus,3,2,0223,1456,2649,3913,8,20,2022
2022-06-15,03,Fir,3,2,0912,1350,2599,3462,6,15,2022
2022-06-15,03,Fir,3,2,0922,1350,2599,3619,7,5,2022
2022-06-15,04,Aspen,1,1,1424,592,1341,1639,6,15,2022
2022-06-15,04,Aspen,1,1,2304,592,1341,1639,6,15,2022
2022-06-15,04,Aspen,1,1,1215,592,1341,1639,6,15,2022
2022-06-15,04,Azalea,1,1,1034,599,1371,1675,6,15,2022
2022-06-15,04,Azalea,1,1,1016,599,1391,1699,6,15,2022
2022-06-15,04,Azalea,1,1,0923,599,1429,1904,9,4,2022
2022-06-15,04,Beech,1,1,2414,851,1684,2055,6,15,2022
2022-06-15,04,Beech,1,1,1116,851,1757,2130,6,15,2022
2022-06-15,04,Beech,1,1,1716,851,1757,2130,6,15,2022
2022-06-15,04,Cypress,2,2,1111,987,1986,2875,8,9,2022
2022-06-15,04,Cypress,2,2,2417,987,1986,2875,8,20,2022
2022-06-15,04,Cypress,2,2,2418,987,1986,3041,9,3,2022
2022-06-15,04,Dogwood,2,2,2318,1233,2032,2517,6,15,2022
2022-06-15,04,Dogwood,2,2,1327,1233,1901,2632,7,8,2022
2022-06-15,04,Dogwood,2,2,1421,1233,1941,2810,7,28,2022
2022-06-15,04,Ficus,3,2,1924,1456,2604,3950,7,30,2022
2022-06-15,04,Ficus,3,2,2211,1456,2629,3884,8,18,2022
2022-06-15,04,Ficus,3,2,0223,1456,2649,3913,8,20,2022
2022-06-15,04,Fir,3,2,0912,1350,2599,3462,6,15,2022
2022-06-15,04,Fir,3,2,0922,1350,2599,3619,7,5,2022
2022-06-15,20,Aspen,1,1,1424,592,1341,1639,6,15,2022
2022-06-15,20,Aspen,1,1,2304,592,1341,1639,6,15,2022
2022-06-15,20,Aspen,1,1,1215,592,1341,1639,6,15,2022
2022-06-15,20,Azalea,1,1,1016,599,1391,1699,6,15,2022
2022-06-15,20,Azalea,1,1,0923,599,1429,1904,9,4,2022
2022-06-15,20,Beech,1,1,2414,851,1684,2055,6,15,2022
2022-06-15,20,Beech,1,1,1116,851,1757,2130,6,15,2022
2022-06-15,20,Beech,1,1,1716,851,1757,2130,6,15,2022
2022-06-15,20,Cypress,2,2,1111,987,1986,2875,8,9,2022
2022-06-15,20,Cypress,2,2,2417,987,1986,2875,8,20,2022
2022-06-15,20,Cypress,2,2,2418,987,1986,3041,9,3,2022
2022-06-15,20,Dogwood,2,2,2318,1233,2032,2517,6,15,2022
2022-06-15,20,Dogwood,2,2,1327,1233,1901,2632,7,8,2022
2022-06-15,20,Dogwood,2,2,1421,1233,1941,2810,7,28,2022
2022-06-15,20,Elm,2,1,2511,1114,1803,2497,7,4,2022
2022-06-15,20,Ficus,3,2,1924,1456,2604,3950,7,30,2022
2022-06-15,20,Ficus,3,2,2211,1456,2629,3884,8,18,2022
2022-06-15,20,Ficus,3,2,0223,1456,2649,3913,8,20,2022
2022-06-15,20,Fir,3,2,0912,1350,2599,3472,6,15,2022
2022-06-15,20,Fir,3,2,0922,1350,2599,3619,7,5,2022
2022-06-15,21,Aspen,1,1,1424,592,1341,1639,6,15,2022
2022-06-15,21,Aspen,1,1,2304,592,1341,1639,6,15,2022
2022-06-15,21,Aspen,1,1,1215,592,1341,1639,6,15,2022
2022-06-15,21,Azalea,1,1,1016,599,1391,1699,6,15,2022
2022-06-15,21,Azalea,1,1,0923,599,1429,1904,9,4,2022
2022-06-15,21,Beech,1,1,2414,851,1684,2055,6,15,2022
2022-06-15,21,Beech,1,1,1116,851,1757,2130,6,15,2022
2022-06-15,21,Beech,1,1,1716,851,1757,2130,6,15,2022
2022-06-15,21,Cypress,2,2,1111,987,1986,2875,8,9,2022
2022-06-15,21,Cypress,2,2,2417,987,1986,2875,8,20,2022
2022-06-15,21,Cypress,2,2,2418,987,1986,3041,9,3,2022
2022-06-15,21,Dogwood,2,2,2318,1233,2032,2517,6,15,2022
2022-06-15,21,Dogwood,2,2,1327,1233,1901,2632,7,8,2022
2022-06-15,21,Dogwood,2,2,1421,1233,1941,2810,7,28,2022
2022-06-15,21,Elm,2,1,2511,1114,1803,2497,7,4,2022
2022-06-15,21,Ficus,3,2,1924,1456,2604,3950,7,30,2022
2022-06-15,21,Ficus,3,2,2211,1456,2629,3884,8,18,2022
2022-06-15,21,Ficus,3,2,0223,1456,2649,3913,8,20,2022
2022-06-15,21,Fir,3,2,0912,1350,2599,3472,6,15,2022
2022-06-15,21,Fir,3,2,0922,1350,2599,3619,7,5,2022
2022-06-15,22,Aspen,1,1,1424,592,1341,1639,6,15,2022
2022-06-15,22,Aspen,1,1,2304,592,1341,1639,6,15,2022
2022-06-15,22,Aspen,1,1,1215,592,1341,1639,6,15,2022
2022-06-15,22,Azalea,1,1,1016,599,1391,1699,6,15,2022
2022-06-15,22,Azalea,1,1,0923,599,1429,1904,9,4,2022
2022-06-15,22,Beech,1,1,2414,851,1684,2055,6,15,2022
2022-06-15,22,Beech,1,1,1116,851,1757,2130,6,15,2022
2022-06-15,22,Beech,1,1,1716,851,1757,2130,6,15,2022
2022-06-15,22,Cypress,2,2,1111,987,1986,2875,8,9,2022
2022-06-15,22,Cypress,2,2,2417,987,1986,2875,8,20,2022
2022-06-15,22,Cypress,2,2,2418,987,1986,3041,9,3,2022
2022-06-15,22,Dogwood,2,2,2318,1233,2032,2517,6,15,2022
2022-06-15,22,Dogwood,2,2,1327,1233,1901,2632,7,8,2022
2022-06-15,22,Dogwood,2,2,1421,1233,1941,2810,7,28,2022
2022-06-15,22,Elm,2,1,2511,1114,1803,2497,7,4,2022
2022-06-15,22,Ficus,3,2,1924,1456,2604,3950,7,30,2022
2022-06-15,22,Ficus,3,2,2211,1456,2629,3884,8,18,2022
2022-06-15,22,Ficus,3,2,0223,1456,2649,3913,8,20,2022
2022-06-15,22,Fir,3,2,0912,1350,2599,3472,6,15,2022
2022-06-15,22,Fir,3,2,0922,1350,2599,3619,7,5,2022
2022-06-15,23,Aspen,1,1,1424,592,1341,1639,6,15,2022
2022-06-15,23,Aspen,1,1,2304,592,1341,1639,6,15,2022
2022-06-15,23,Aspen,1,1,1215,592,1341,1639,6,15,2022
2022-06-15,23,Azalea,1,1,1016,599,1391,1699,6,15,2022
2022-06-15,23,Azalea,1,1,0923,599,1429,1904,9,4,2022
2022-06-15,23,Beech,1,1,2414,851,1684,2055,6,15,2022
2022-06-15,23,Beech,1,1,1116,851,1757,2130,6,15,2022
2022-06-15,23,Beech,1,1,1716,851,1757,2130,6,15,2022
2022-06-15,23,Cypress,2,2,1111,987,1986,2875,8,9,2022
2022-06-15,23,Cypress,2,2,2417,987,1986,2875,8,20,2022
2022-06-15,23,Cypress,2,2,2418,987,1986,3041,9,3,2022
2022-06-15,23,Dogwood,2,2,2318,1233,2032,2517,6,15,2022
2022-06-15,23,Dogwood,2,2,1327,1233,1901,2632,7,8,2022
2022-06-15,23,Dogwood,2,2,1421,1233,1941,2810,7,28,2022
2022-06-15,23,Elm,2,1,2511,1114,1803,2497,7,4,2022
2022-06-15,23,Ficus,3,2,1924,1456,2604,3950,7,30,2022
2022-06-15,23,Ficus,3,2,2211,1456,2629,3884,8,18,2022
2022-06-15,23,Ficus,3,2,0223,1456,2649,3913,8,20,2022
2022-06-15,23,Fir,3,2,0912,1350,2599,3472,6,15,2022
2022-06-15,23,Fir,3,2,0922,1350,2599,3619,7,5,2022
2022-06-16,00,Aspen,1,1,1424,592,1341,1639,6,16,2022
2022-06-16,00,Aspen,1,1,2304,592,1341,1639,6,16,2022
2022-06-16,00,Aspen,1,1,1215,592,1341,1639,6,16,2022
2022-06-16,00,Azalea,1,1,1016,599,1391,1699,6,16,2022
2022-06-16,00,Azalea,1,1,0923,599,1429,1904,9,4,2022
2022-06-16,00,Beech,1,1,2414,851,1684,2055,6,16,2022
2022-06-16,00,Beech,1,1,1116,851,1757,2130,6,16,2022
2022-06-16,00,Beech,1,1,1716,851,1757,2130,6,16,2022
2022-06-16,00,Cypress,2,2,1111,987,1986,2875,8,9,2022
2022-06-16,00,Cypress,2,2,2417,987,1986,2875,8,20,2022
2022-06-16,00,Cypress,2,2,2418,987,1986,3041,9,3,2022
2022-06-16,00,Dogwood,2,2,2318,1233,2032,2517,6,16,2022
2022-06-16,00,Dogwood,2,2,1327,1233,1901,2632,7,8,2022
2022-06-16,00,Dogwood,2,2,1421,1233,1941,2810,7,28,2022
2022-06-16,00,Elm,2,1,2511,1114,1803,2497,7,4,2022
2022-06-16,00,Ficus,3,2,1924,1456,2604,3950,7,30,2022
2022-06-16,00,Ficus,3,2,2211,1456,2629,3884,8,18,2022
2022-06-16,00,Ficus,3,2,0223,1456,2649,3913,8,20,2022
2022-06-16,00,Fir,3,2,0912,1350,2599,3472,6,16,2022
2022-06-16,00,Fir,3,2,0922,1350,2599,3619,7,5,2022
2022-06-16,02,Aspen,1,1,1424,592,1341,1639,6,16,2022
2022-06-16,02,Aspen,1,1,2304,592,1341,1639,6,16,2022
2022-06-16,02,Aspen,1,1,1215,592,1341,1639,6,16,2022
2022-06-16,02,Azalea,1,1,1016,599,1391,1699,6,16,2022
2022-06-16,02,Azalea,1,1,0923,599,1429,1904,9,4,2022
2022-06-16,02,Beech,1,1,2414,851,1684,2055,6,16,2022
2022-06-16,02,Beech,1,1,1116,851,1757,2130,6,16,2022
2022-06-16,02,Beech,1,1,1716,851,1757,2130,6,16,2022
2022-06-16,02,Cypress,2,2,1111,987,1986,2875,8,9,2022
2022-06-16,02,Cypress,2,2,2417,987,1986,2875,8,20,2022
2022-06-16,02,Cypress,2,2,2418,987,1986,3041,9,3,2022
2022-06-16,02,Dogwood,2,2,2318,1233,2032,2517,6,16,2022
2022-06-16,02,Dogwood,2,2,1327,1233,1901,2632,7,8,2022
2022-06-16,02,Dogwood,2,2,1421,1233,1941,2810,7,28,2022
2022-06-16,02,Elm,2,1,2511,1114,1803,2497,7,4,2022
2022-06-16,02,Ficus,3,2,1924,1456,2604,3950,7,30,2022
2022-06-16,02,Ficus,3,2,2211,1456,2629,3884,8,18,2022
2022-06-16,02,Ficus,3,2,0223,1456,2649,3913,8,20,2022
2022-06-16,02,Fir,3,2,0912,1350,2599,3472,6,16,2022
2022-06-16,02,Fir,3,2,0922,1350,2599,3619,7,5,2022
2022-06-16,04,Aspen,1,1,1424,592,1341,1639,6,16,2022
2022-06-16,04,Aspen,1,1,2304,592,1341,1639,6,16,2022
2022-06-16,04,Aspen,1,1,1215,592,1341,1639,6,16,2022
2022-06-16,04,Azalea,1,1,1016,599,1391,1699,6,16,2022
2022-06-16,04,Azalea,1,1,0923,599,1429,1904,9,4,2022
2022-06-16,04,Beech,1,1,2414,851,1684,2055,6,16,2022
2022-06-16,04,Beech,1,1,1116,851,1757,2130,6,16,2022
2022-06-16,04,Beech,1,1,1716,851,1757,2130,6,16,2022
2022-06-16,04,Cypress,2,2,1111,987,1986,2875,8,9,2022
2022-06-16,04,Cypress,2,2,2417,987,1986,2875,8,20,2022
2022-06-16,04,Cypress,2,2,2418,987,1986,3041,9,3,2022
2022-06-16,04,Dogwood,2,2,2318,1233,2032,2517,6,16,2022
2022-06-16,04,Dogwood,2,2,1327,1233,1901,2632,7,8,2022
2022-06-16,04,Dogwood,2,2,1421,1233,1941,2810,7,28,2022
2022-06-16,04,Elm,2,1,2511,1114,1803,2497,7,4,2022
2022-06-16,04,Ficus,3,2,1924,1456,2604,3950,7,30,2022
2022-06-16,04,Ficus,3,2,2211,1456,2629,3884,8,18,2022
2022-06-16,04,Ficus,3,2,0223,1456,2649,3913,8,20,2022
2022-06-16,04,Fir,3,2,0912,1350,2599,3472,6,16,2022
2022-06-16,04,Fir,3,2,0922,1350,2599,3619,7,5,2022
2022-06-16,05,Aspen,1,1,1424,592,1341,1639,6,16,2022
2022-06-16,05,Aspen,1,1,2304,592,1341,1639,6,16,2022
